Physician,DiagnosisGroupCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PHY407955,316,1,1068.0,5000
PHY407955,417,1,1068.0,28000
PHY407957,040,1,1068.0,33000
PHY407957,055,1,1068.0,12000
PHY407957,074,1,1068.0,4000
PHY407957,183,1,1068.0,6000
PHY407957,187,1,1068.0,8000
PHY407957,215,1,1068.0,14000
PHY407957,218,1,1068.0,7000
PHY407957,234,1,1068.0,6000
PHY407957,235,1,1068.0,10000
PHY407957,244,1,1068.0,18000
PHY407957,256,1,1068.0,57000
PHY407957,280,1,1068.0,3000
PHY407957,298,1,1068.0,22000
PHY407957,300,1,1068.0,18000
PHY407957,309,2,2136.0,33000
PHY407957,369,1,1068.0,17000
PHY407957,374,1,1068.0,57000
PHY407957,435,1,1068.0,10000
PHY407957,462,1,1068.0,9000
PHY407957,478,1,1068.0,17000
PHY407957,487,1,1068.0,11000
PHY407957,506,1,1068.0,11000
PHY407957,550,1,1068.0,11000
PHY407957,623,1,1068.0,4000
PHY407957,638,1,1068.0,7000
PHY407957,690,1,1068.0,15000
PHY407957,739,1,1068.0,38000
PHY407957,803,1,1068.0,8000
PHY407957,835,1,1068.0,54000
PHY407957,862,1,1068.0,17000
PHY407957,865,1,1068.0,14000
PHY407957,945,1,1068.0,21000
PHY407959,203,1,1068.0,7000
PHY407959,620,1,1068.0,13000
PHY407959,644,1,1068.0,5000
PHY407959,758,1,1068.0,6000
PHY407960,394,1,1068.0,13000
PHY407964,230,1,1068.0,4000
PHY407965,081,1,0.0,0
PHY407965,229,1,1068.0,4000
PHY407965,327,1,1068.0,3000
PHY407968,882,1,1068.0,10000
PHY407976,482,1,1068.0,14000
PHY407977,208,1,0.0,4000
PHY407977,578,1,1068.0,5000
PHY407977,809,1,1068.0,8000
PHY407978,249,1,1068.0,27000
PHY407985,175,1,1068.0,9000
PHY407985,628,1,1068.0,6000
PHY407987,201,1,1068.0,3000
PHY407987,502,2,2136.0,94000
PHY407989,087,1,1068.0,11000
PHY407990,383,1,1068.0,12000
PHY407992,883,1,1068.0,2000
PHY408000,872,1,0.0,6000
PHY408006,293,1,1068.0,32000
PHY408021,597,1,1068.0,3000
PHY408021,940,1,1068.0,18000
PHY408022,178,1,1068.0,7000
PHY408022,179,1,1068.0,8000
PHY408022,198,1,1068.0,3000
PHY408022,222,2,2136.0,20000
PHY408022,501,1,1068.0,5000
PHY408022,917,1,1068.0,4000
PHY408037,947,1,1068.0,7000
PHY408048,949,1,1068.0,10000
PHY408056,288,1,1068.0,57000
PHY408056,683,2,2136.0,14000
PHY408058,096,1,1068.0,4000
PHY408058,739,1,1068.0,18000
PHY408058,826,1,1068.0,32000
PHY408065,260,1,1068.0,2000
PHY408065,314,1,1068.0,4000
PHY408065,347,1,1068.0,7000
PHY408065,482,1,1068.0,3000
PHY408083,474,1,1068.0,12000
PHY408086,951,1,1068.0,23000
PHY408090,179,2,2136.0,20000
PHY408090,218,1,1068.0,3000
PHY408090,220,1,1068.0,2000
PHY408090,243,1,1068.0,10000
PHY408090,246,1,0.0,13000
PHY408090,306,1,1068.0,0
PHY408090,327,1,1068.0,24000
PHY408090,446,2,1068.0,17000
PHY408090,469,1,1068.0,12000
PHY408090,481,1,1068.0,14000
PHY408090,493,1,1068.0,12000
PHY408090,504,1,1068.0,17000
PHY408090,604,1,1068.0,5000
PHY408090,693,2,2136.0,28000
PHY408090,697,1,1068.0,12000
PHY408090,855,1,1068.0,12000
PHY408090,894,1,1068.0,3000
PHY408090,950,1,1068.0,8000
PHY408090,OTH,1,1068.0,4000
PHY408091,230,1,1068.0,4000
PHY408091,241,1,1068.0,18000
PHY408091,351,1,1068.0,4000
PHY408091,864,1,1068.0,11000
PHY408100,484,1,1068.0,11000
PHY408104,206,1,1068.0,5000
PHY408128,856,1,1068.0,57000
PHY408131,208,1,1068.0,8000
PHY408143,333,1,1068.0,6000
PHY408152,816,1,1068.0,8000
PHY408154,424,1,1068.0,27000
PHY408154,473,1,1068.0,29000
PHY408154,894,1,1068.0,3000
PHY408157,002,1,1068.0,57000
PHY408157,240,1,1068.0,6000
PHY408157,412,1,1068.0,9000
PHY408159,039,1,1068.0,4000
PHY408162,181,1,1068.0,4000
PHY408162,208,1,1068.0,4000
PHY408162,233,1,1068.0,13000
PHY408162,286,1,1068.0,4000
PHY408162,356,1,1068.0,6000
PHY408162,510,1,1068.0,5000
PHY408162,593,1,1068.0,5000
PHY408162,809,1,1068.0,7000
PHY408162,871,1,1068.0,9000
PHY408162,982,1,1068.0,6000
PHY408164,301,1,1068.0,8000
PHY408164,981,1,1068.0,19000
PHY408167,177,1,1068.0,15000
PHY408169,313,1,1068.0,4000
PHY408182,167,1,1068.0,57000
PHY408182,180,1,1068.0,6000
PHY408182,234,1,1068.0,10000
PHY408182,853,1,1068.0,9000
PHY408182,881,1,1068.0,4000
PHY408182,941,2,2136.0,38000
PHY408183,027,1,1068.0,4000
PHY408183,235,1,1068.0,25000
PHY408187,223,1,1068.0,5000
PHY408190,196,1,1068.0,5000
PHY408196,181,1,1068.0,5000
PHY408197,052,1,1068.0,14000
PHY408197,175,1,1068.0,3000
PHY408197,185,1,1068.0,0
PHY408197,243,1,1068.0,23000
PHY408197,300,1,1068.0,7000
PHY408197,313,1,1068.0,6000
PHY408197,327,1,1068.0,5000
PHY408197,463,1,1068.0,20000
PHY408197,600,1,1068.0,11000
PHY408197,629,1,1068.0,8000
PHY408197,661,1,1068.0,7000
PHY408197,728,1,1068.0,4000
PHY408197,801,1,1068.0,5000
PHY408197,894,1,1068.0,9000
PHY408197,976,1,1068.0,20000
PHY408201,167,1,1068.0,8000
PHY408201,536,2,2136.0,20000
PHY408203,330,3,3204.0,15000
PHY408203,663,1,1068.0,5000
PHY408207,196,1,1068.0,8000
PHY408207,201,1,1068.0,7000
PHY408207,289,1,1068.0,10000
PHY408207,290,1,1068.0,9000
PHY408207,297,1,1068.0,13000
PHY408207,299,1,1068.0,4000
PHY408207,307,1,0.0,18000
PHY408207,328,1,1068.0,6000
PHY408207,479,1,1068.0,8000
PHY408207,736,1,1068.0,4000
PHY408207,745,1,1068.0,4000
PHY408207,865,1,1068.0,14000
PHY408207,896,1,0.0,4000
PHY408214,131,2,2136.0,7000
PHY408214,165,1,1068.0,11000
PHY408214,180,1,1068.0,4000
PHY408214,188,1,1068.0,35000
PHY408214,199,1,1068.0,4000
PHY408214,202,1,1068.0,4000
PHY408214,313,1,1068.0,4000
PHY408214,659,1,1068.0,19000
PHY408218,939,1,1068.0,16000
PHY408240,554,1,1068.0,10000
PHY408250,252,1,1068.0,11000
PHY408250,666,1,1068.0,6000
PHY408256,198,1,1068.0,5000
PHY408258,093,1,1068.0,6000
PHY408259,295,1,1068.0,9000
PHY408264,391,1,1068.0,3000
PHY408280,372,1,1068.0,6000
PHY408286,190,1,1068.0,4000
PHY408291,257,1,1068.0,11000
PHY408291,310,1,1068.0,8000
PHY408291,385,1,1068.0,10000
PHY408291,580,1,0.0,9000
PHY408291,895,1,1068.0,6000
PHY408291,948,1,1068.0,13000
PHY408303,164,1,1068.0,23000
PHY408303,382,1,1068.0,4000
PHY408303,948,1,1068.0,3000
PHY408309,373,1,1068.0,4000
PHY408320,856,1,1068.0,57000
PHY408323,687,1,1068.0,9000
PHY408323,862,1,1068.0,6000
PHY408332,573,1,1068.0,3000
PHY408332,694,1,1068.0,6000
PHY408336,027,1,1068.0,10000
PHY408352,335,1,1068.0,6000
PHY408354,305,1,1068.0,11000
PHY408354,885,1,1068.0,9000
PHY408372,433,1,1068.0,10000
PHY408372,540,1,1068.0,3000
PHY408379,292,1,1068.0,7000
PHY408380,180,1,1068.0,26000
PHY408386,546,1,1068.0,12000
PHY408401,205,1,1068.0,3000
PHY408401,682,1,1068.0,8000
PHY408402,207,1,1068.0,4000
PHY408402,352,1,1068.0,23000
PHY408402,948,2,2136.0,0
PHY408411,340,1,1068.0,4000
PHY408415,708,1,1068.0,9000
PHY408423,072,1,1068.0,12000
PHY408423,090,1,1068.0,2000
PHY408423,168,1,1068.0,4000
PHY408423,201,1,0.0,10000
PHY408423,295,2,2136.0,18000
PHY408423,303,1,1068.0,7000
PHY408423,472,2,2136.0,10000
PHY408423,480,1,1068.0,10000
PHY408423,548,1,1068.0,57000
PHY408423,626,1,1068.0,3000
PHY408423,864,2,2136.0,30000
PHY408423,905,1,1068.0,0
PHY408423,939,1,1068.0,3000
PHY408423,949,1,1068.0,10000
PHY408434,087,1,1068.0,11000
PHY408434,686,1,1068.0,3000
PHY408441,179,1,1068.0,6000
PHY408467,872,1,1068.0,8000
PHY408473,231,1,1068.0,4000
PHY408473,855,1,1068.0,46000
PHY408477,644,1,1068.0,29000
PHY408517,552,1,1068.0,5000
PHY408520,202,1,1068.0,28000
PHY408530,580,1,1068.0,9000
PHY408532,372,1,1068.0,8000
PHY408542,560,1,1068.0,2000
PHY408577,052,1,1068.0,5000
PHY408581,067,1,1068.0,3000
PHY408582,231,1,1068.0,3000
PHY408584,630,1,1068.0,4000
PHY408601,880,1,1068.0,4000
PHY408605,225,1,1068.0,9000
PHY408609,641,1,1068.0,3000
PHY408610,642,2,2136.0,40000
PHY408629,543,1,1068.0,11000
PHY408634,239,1,1068.0,22000
PHY408635,099,1,1068.0,3000
PHY408635,164,1,1068.0,6000
PHY408635,180,1,1068.0,9000
PHY408635,201,1,1068.0,5000
PHY408635,216,2,2136.0,12000
PHY408635,243,1,1068.0,2000
PHY408635,262,1,1068.0,4000
PHY408635,282,1,1068.0,10000
PHY408635,285,1,1068.0,3000
PHY408635,287,1,1068.0,5000
PHY408635,296,1,1068.0,3000
PHY408635,302,1,1068.0,6000
PHY408635,306,1,1068.0,2000
PHY408635,326,1,1068.0,8000
PHY408635,338,1,1068.0,12000
PHY408635,388,1,1068.0,10000
PHY408635,453,1,1068.0,11000
PHY408635,536,1,1068.0,20000
PHY408635,545,1,1068.0,19000
PHY408635,561,1,1068.0,21000
PHY408635,743,1,1068.0,0
PHY408635,801,1,1068.0,3000
PHY408635,812,1,1068.0,7000
PHY408635,862,1,1068.0,10000
PHY408635,876,2,2136.0,12000
PHY408635,881,1,1068.0,5000
PHY408635,887,1,1068.0,7000
PHY408635,897,1,1068.0,4000
PHY408635,914,1,1068.0,3000
PHY408635,922,1,1068.0,9000
PHY408643,149,2,2136.0,4000
PHY408643,614,1,1068.0,13000
PHY408645,029,1,1068.0,14000
PHY408645,259,1,1068.0,3000
PHY408645,292,1,1068.0,2000
PHY408645,300,1,1068.0,10000
PHY408645,344,1,1068.0,6000
PHY408645,406,1,1068.0,7000
PHY408645,418,1,1068.0,5000
PHY408645,627,1,1068.0,4000
PHY408645,673,1,1068.0,3000
PHY408645,699,1,1068.0,6000
PHY408647,370,1,1068.0,200
PHY408654,307,1,1068.0,11000
PHY408656,288,2,2136.0,22000
PHY408656,338,1,1068.0,4000
PHY408656,856,1,1068.0,11000
PHY408659,249,1,1068.0,17000
PHY408659,337,1,1068.0,4000
PHY408659,867,1,1068.0,7000
PHY408660,284,1,1068.0,44000
PHY408660,638,1,1068.0,3000
PHY408685,884,1,1068.0,800
PHY408686,198,1,1068.0,7000
PHY408686,251,1,1068.0,4000
PHY408686,263,1,1068.0,10000
PHY408686,264,1,1068.0,6000
PHY408686,737,1,0.0,44000
PHY408686,813,1,1068.0,3000
PHY408689,377,1,1068.0,9000
PHY408689,482,1,1068.0,7000
PHY408695,302,1,1068.0,3000
PHY408702,353,1,1068.0,5000
PHY408715,301,1,1068.0,6000
PHY408728,242,1,1068.0,9000
PHY408732,039,1,1068.0,10000
PHY408732,296,2,2136.0,30000
PHY408732,309,1,1068.0,12000
PHY408732,329,1,1068.0,3000
PHY408732,491,2,2136.0,8000
PHY408738,257,1,1068.0,15000
PHY408756,168,1,1068.0,6000
PHY408756,204,1,1068.0,5000
PHY408756,378,1,1068.0,3000
PHY408756,641,1,1068.0,4000
PHY408756,725,1,1068.0,0
PHY408756,857,1,1068.0,10000
PHY408764,067,1,1068.0,5000
PHY408764,080,1,1068.0,3000
PHY408764,222,1,1068.0,13000
PHY408764,406,1,1068.0,5000
PHY408764,535,1,1068.0,12000
PHY408764,547,1,1068.0,10000
PHY408773,870,1,1068.0,4000
PHY408777,654,1,1068.0,3000
PHY408792,181,1,1068.0,6000
PHY408793,694,1,1068.0,5000
PHY408796,184,1,1068.0,6000
PHY408796,203,1,1068.0,11000
PHY408796,208,1,1068.0,4000
PHY408796,350,1,1068.0,6000
PHY408796,688,1,1068.0,8000
PHY408796,757,1,1068.0,3000
PHY408798,286,1,1068.0,32000
PHY408799,310,1,1068.0,3000
PHY408799,416,1,1068.0,13000
PHY408803,369,1,1068.0,10000
PHY408803,379,1,1068.0,1000
PHY408812,223,1,1068.0,11000
PHY408812,345,2,2136.0,26000
PHY408815,395,1,1068.0,1000
PHY408815,687,1,1068.0,10000
PHY408823,054,1,1068.0,13000
PHY408827,405,1,1068.0,3000
PHY408829,668,1,1068.0,18000
PHY408830,504,1,1068.0,7000
PHY408857,315,1,1068.0,9000
PHY408870,350,2,2136.0,10000
PHY408870,864,1,1068.0,9000
PHY408872,315,1,1068.0,30000
PHY408872,432,1,1068.0,2000
PHY408872,615,1,1068.0,5000
PHY408876,OTH,1,1068.0,0
PHY408878,001,1,1068.0,57000
PHY408878,006,1,1068.0,57000
PHY408878,020,1,1068.0,24000
PHY408878,038,1,1068.0,6000
PHY408878,054,1,1068.0,4000
PHY408878,088,1,1068.0,27000
PHY408878,102,1,1068.0,6000
PHY408878,164,1,1068.0,39000
PHY408878,178,1,1068.0,21000
PHY408878,183,1,1068.0,3000
PHY408878,187,1,1068.0,14000
PHY408878,193,1,1068.0,5000
PHY408878,194,1,1068.0,6000
PHY408878,195,1,1068.0,4000
PHY408878,197,1,1068.0,13000
PHY408878,218,1,1068.0,6000
PHY408878,222,1,1068.0,6000
PHY408878,224,1,1068.0,15000
PHY408878,227,1,1068.0,28000
PHY408878,244,1,1068.0,12000
PHY408878,249,2,2136.0,28000
PHY408878,257,1,0.0,9000
PHY408878,286,1,1068.0,27000
PHY408878,288,1,1068.0,10000
PHY408878,290,1,1068.0,4000
PHY408878,291,1,1068.0,17000
PHY408878,296,1,1068.0,4000
PHY408878,298,1,1068.0,4000
PHY408878,302,1,1068.0,14000
PHY408878,303,1,1068.0,57000
PHY408878,304,1,1068.0,3000
PHY408878,308,1,1068.0,15000
PHY408878,327,1,1068.0,14000
PHY408878,330,1,1068.0,3000
PHY408878,334,1,1068.0,9000
PHY408878,341,1,1068.0,6000
PHY408878,344,1,1068.0,3000
PHY408878,348,1,1068.0,15000
PHY408878,349,1,1068.0,8000
PHY408878,371,1,1068.0,9000
PHY408878,375,1,1068.0,22000
PHY408878,393,2,2136.0,18000
PHY408878,406,1,1068.0,4000
PHY408878,410,1,1068.0,15000
PHY408878,412,1,1068.0,14000
PHY408878,425,1,1068.0,9000
PHY408878,456,1,1068.0,10000
PHY408878,468,1,1068.0,21000
PHY408878,490,1,1068.0,14000
PHY408878,494,1,1068.0,12000
PHY408878,506,1,1068.0,10000
PHY408878,511,1,1068.0,5000
PHY408878,539,1,1068.0,11000
PHY408878,541,1,1068.0,11000
PHY408878,547,1,1068.0,39000
PHY408878,553,1,1068.0,10000
PHY408878,554,1,1068.0,40000
PHY408878,573,1,1068.0,24000
PHY408878,583,1,1068.0,9000
PHY408878,640,2,2136.0,13000
PHY408878,643,1,1068.0,13000
PHY408878,687,1,1068.0,11000
PHY408878,714,1,1068.0,500
PHY408878,809,1,1068.0,3000
PHY408878,862,1,1068.0,8000
PHY408878,865,1,1068.0,10000
PHY408878,869,1,1068.0,10000
PHY408878,882,1,1068.0,6000
PHY408878,884,1,1068.0,2000
PHY408878,939,1,1068.0,13000
PHY408878,949,1,0.0,18000
PHY408880,237,1,1068.0,6000
PHY408880,886,1,1068.0,6000
PHY408899,308,1,1068.0,2000
PHY408899,458,1,1068.0,11000
PHY408899,885,1,1068.0,3000
PHY408921,254,1,1068.0,4000
PHY408921,658,1,1068.0,7000
PHY408921,695,1,1068.0,5000
PHY408921,710,1,1068.0,3000
PHY408922,669,1,1068.0,5000
PHY408926,196,1,1068.0,6000
PHY408929,919,1,1068.0,5000
PHY408938,191,1,1068.0,3000
PHY408938,548,2,2136.0,24000
PHY408945,281,1,1068.0,13000
PHY408950,202,1,1068.0,8000
PHY408950,290,1,1068.0,10000
PHY408950,513,1,1068.0,16000
PHY408962,882,1,1068.0,7000
PHY408976,345,1,1068.0,5000
PHY408977,052,1,1068.0,3000
PHY408977,167,1,1068.0,7000
PHY408977,250,1,1068.0,6000
PHY408977,393,2,2136.0,16000
PHY408977,489,2,2136.0,28000
PHY408977,496,3,3204.0,6000
PHY408977,858,1,1068.0,4000
PHY408977,886,1,1068.0,8000
PHY408979,440,1,1068.0,45000
PHY408987,455,1,1068.0,15000
PHY408988,689,1,1068.0,3000
PHY409001,089,1,1068.0,8000
PHY409001,189,1,1068.0,23000
PHY409001,241,1,1068.0,68000
PHY409001,260,1,1068.0,5000
PHY409001,281,1,1068.0,5000
PHY409001,305,1,1068.0,24000
PHY409001,313,1,1068.0,3000
PHY409001,326,1,1068.0,12000
PHY409001,480,1,1068.0,14000
PHY409001,494,1,1068.0,14000
PHY409001,564,1,1068.0,11000
PHY409001,729,1,1068.0,4000
PHY409001,777,1,1068.0,5000
PHY409001,867,1,1068.0,7000
PHY409001,870,1,1068.0,30000
PHY409001,886,1,1068.0,4000
PHY409001,902,2,2136.0,0
PHY409001,940,1,1068.0,14000
PHY409008,009,1,1068.0,57000
PHY409008,541,1,1068.0,10000
PHY409010,223,1,1068.0,6000
PHY409012,663,1,1068.0,10000
PHY409018,374,1,1068.0,37000
PHY409018,555,1,1068.0,7000
PHY409021,293,1,1068.0,7000
PHY409021,560,1,1068.0,13000
PHY409025,242,1,1068.0,8000
PHY409025,414,1,1068.0,10000
PHY409053,285,1,1068.0,5000
PHY409055,196,1,1068.0,4000
PHY409056,303,1,1068.0,5000
PHY409058,433,2,2136.0,10000
PHY409058,880,1,1068.0,5000
PHY409070,022,1,1068.0,7000
PHY409070,099,1,1068.0,8000
PHY409070,205,1,1068.0,3000
PHY409070,235,1,1068.0,3000
PHY409070,261,1,1068.0,9000
PHY409070,487,1,1068.0,5000
PHY409070,535,1,1068.0,20000
PHY409070,685,1,1068.0,9000
PHY409070,853,1,1068.0,9000
PHY409070,863,1,1068.0,6000
PHY409072,186,1,1068.0,10000
PHY409072,220,1,1068.0,10000
PHY409072,251,1,1068.0,10000
PHY409072,503,1,1068.0,5000
PHY409072,690,1,1068.0,19000
PHY409072,815,1,1068.0,5000
PHY409073,381,1,1068.0,5000
PHY409074,159,1,1068.0,2000
PHY409074,196,1,1068.0,5000
PHY409074,228,1,1068.0,15000
PHY409074,236,1,1068.0,16000
PHY409074,243,1,1068.0,7000
PHY409074,283,1,1068.0,4000
PHY409074,286,1,1068.0,17000
PHY409074,293,1,1068.0,11000
PHY409074,299,1,1068.0,3000
PHY409074,387,1,1068.0,5000
PHY409074,480,1,1068.0,16000
PHY409074,548,1,1068.0,4000
PHY409074,662,1,1068.0,4000
PHY409074,949,1,1068.0,3000
PHY409075,250,1,1068.0,4000
PHY409078,624,1,1068.0,6000
PHY409083,939,1,1068.0,13000
PHY409089,354,1,1068.0,9000
PHY409090,294,1,1068.0,9000
PHY409090,945,1,1068.0,19000
PHY409097,421,1,1068.0,9000
PHY409106,248,1,1068.0,9000
PHY409109,802,1,1068.0,4000
PHY409111,232,1,1068.0,27000
PHY409121,841,1,1068.0,15000
PHY409126,021,1,1068.0,8000
PHY409126,260,1,1068.0,3000
PHY409133,261,1,1068.0,19000
PHY409133,385,1,1068.0,26000
PHY409133,476,1,1068.0,11000
PHY409133,497,1,1068.0,4000
PHY409133,603,1,1068.0,9000
PHY409134,316,1,1068.0,2000
PHY409140,657,1,1068.0,12000
PHY409145,041,1,1068.0,6000
PHY409145,290,2,2136.0,82000
PHY409145,308,1,0.0,28000
PHY409145,315,1,1068.0,12000
PHY409145,495,2,2136.0,28000
PHY409145,800,1,1068.0,6000
PHY409145,886,1,0.0,10000
PHY409151,539,1,1068.0,11000
PHY409153,234,1,1068.0,51000
PHY409153,615,1,0.0,9000
PHY409178,241,1,1068.0,9000
PHY409179,251,1,1068.0,14000
PHY409180,886,1,1068.0,29000
PHY409187,002,1,1068.0,57000
PHY409187,058,1,1068.0,10000
PHY409187,059,1,1068.0,6000
PHY409187,178,1,1068.0,12000
PHY409187,180,2,2136.0,40000
PHY409187,182,1,1068.0,4000
PHY409187,195,1,1068.0,6000
PHY409187,220,1,1068.0,3000
PHY409187,226,1,1068.0,6000
PHY409187,309,1,1068.0,7000
PHY409187,357,1,1068.0,3000
PHY409187,562,1,1068.0,14000
PHY409187,597,1,1068.0,5000
PHY409187,639,1,1068.0,4000
PHY409187,800,1,1068.0,5000
PHY409187,854,3,3204.0,0
PHY409187,876,1,1068.0,5000
PHY409188,665,1,1068.0,8000
PHY409216,201,1,1068.0,5000
PHY409218,244,1,1068.0,3000
PHY409233,023,1,1068.0,6000
PHY409233,036,1,1068.0,25000
PHY409233,064,2,2136.0,10000
PHY409233,070,1,1068.0,7000
PHY409233,081,1,1068.0,11000
PHY409233,175,1,1068.0,9000
PHY409233,194,1,1068.0,0
PHY409233,205,2,2136.0,14000
PHY409233,206,1,1068.0,4000
PHY409233,216,1,1068.0,25000
PHY409233,230,3,3204.0,24000
PHY409233,283,1,1068.0,6000
PHY409233,345,1,1068.0,1000
PHY409233,354,1,1068.0,5000
PHY409233,356,2,2136.0,14000
PHY409233,393,1,1068.0,6000
PHY409233,414,1,1068.0,6000
PHY409233,420,1,1068.0,19000
PHY409233,482,1,1068.0,15000
PHY409233,483,1,1068.0,3000
PHY409233,491,2,2136.0,10000
PHY409233,541,1,1068.0,7000
PHY409233,555,2,2136.0,20000
PHY409233,605,1,1068.0,11000
PHY409233,664,2,2136.0,10000
PHY409233,672,1,1068.0,7000
PHY409233,698,1,1068.0,7000
PHY409233,801,1,1068.0,10000
PHY409233,815,1,1068.0,3000
PHY409233,853,1,1068.0,5000
PHY409233,858,1,1068.0,11000
PHY409233,868,1,1068.0,12000
PHY409233,869,1,1068.0,10000
PHY409233,881,1,1068.0,16000
PHY409233,946,1,1068.0,19000
PHY409233,988,2,2136.0,100000
PHY409251,157,1,0.0,2000
PHY409251,164,2,2136.0,52000
PHY409251,219,1,1068.0,0
PHY409251,257,1,1068.0,10000
PHY409251,303,1,1068.0,21000
PHY409251,443,1,1068.0,10000
PHY409251,573,1,1068.0,6000
PHY409251,866,1,1068.0,19000
PHY409251,887,2,2136.0,20000
PHY409279,880,1,1068.0,4000
PHY409289,239,2,2136.0,33000
PHY409291,177,1,1068.0,3000
PHY409291,334,1,1068.0,5000
PHY409291,616,1,1068.0,6000
PHY409302,308,1,1068.0,14000
PHY409305,295,1,1068.0,7000
PHY409313,287,1,1068.0,6000
PHY409320,204,1,1068.0,14000
PHY409320,730,1,1068.0,3000
PHY409321,880,1,1068.0,6000
PHY409323,253,1,1068.0,27000
PHY409323,454,1,1068.0,16000
PHY409327,039,1,1068.0,8000
PHY409328,621,1,1068.0,3000
PHY409329,286,1,1068.0,21000
PHY409329,392,1,1068.0,11000
PHY409329,408,1,1068.0,11000
PHY409329,685,1,1068.0,6000
PHY409329,855,1,1068.0,28000
PHY409329,876,1,1068.0,6000
PHY409329,947,1,1068.0,16000
PHY409331,071,1,1068.0,32000
PHY409349,159,2,2136.0,10000
PHY409349,380,1,1068.0,5000
PHY409370,217,1,1068.0,20000
PHY409377,304,1,1068.0,8000
PHY409382,674,1,1068.0,24000
PHY409386,039,1,1068.0,10000
PHY409386,041,1,1068.0,6000
PHY409386,054,2,2136.0,21000
PHY409386,094,1,1068.0,6000
PHY409386,167,1,1068.0,11000
PHY409386,181,1,1068.0,12000
PHY409386,186,1,1068.0,0
PHY409386,187,1,1068.0,7000
PHY409386,223,2,2136.0,4000
PHY409386,224,1,1068.0,8000
PHY409386,233,2,2136.0,10000
PHY409386,252,1,1068.0,6000
PHY409386,280,2,2136.0,64000
PHY409386,281,1,1068.0,5000
PHY409386,304,1,1068.0,4000
PHY409386,311,2,2136.0,30000
PHY409386,330,2,2136.0,16000
PHY409386,339,1,1068.0,4000
PHY409386,352,1,1068.0,4000
PHY409386,358,2,2136.0,84000
PHY409386,385,2,2136.0,18000
PHY409386,390,1,1068.0,10000
PHY409386,666,1,1068.0,6000
PHY409386,698,1,0.0,34000
PHY409386,808,1,1068.0,4000
PHY409386,855,1,1068.0,3000
PHY409386,857,1,1068.0,12000
PHY409386,869,2,2136.0,14000
PHY409386,871,1,1068.0,4000
PHY409386,876,1,1068.0,12000
PHY409386,883,2,2136.0,8000
PHY409386,887,1,1068.0,12000
PHY409386,950,1,1068.0,5000
PHY409390,166,1,1068.0,2000
PHY409390,549,1,1068.0,19000
PHY409391,022,1,1068.0,6000
PHY409393,022,1,1068.0,8000
PHY409393,408,1,1068.0,10000
PHY409393,454,1,1068.0,11000
PHY409393,478,1,1068.0,11000
PHY409393,549,1,1068.0,6000
PHY409393,671,1,1068.0,15000
PHY409396,084,1,0.0,2000
PHY409396,182,1,1068.0,6000
PHY409396,263,1,1068.0,9000
PHY409396,284,1,1068.0,0
PHY409396,373,2,2136.0,6000
PHY409396,388,1,1068.0,7000
PHY409396,544,2,2136.0,28000
PHY409396,580,1,1068.0,9000
PHY409396,596,1,1068.0,43000
PHY409396,690,2,2136.0,8000
PHY409396,747,2,2136.0,0
PHY409396,903,1,1068.0,3000
PHY409396,945,1,1068.0,9000
PHY409405,664,1,1068.0,8000
PHY409406,193,1,1068.0,9000
PHY409415,289,1,1068.0,9000
PHY409418,054,2,2136.0,14000
PHY409418,084,1,1068.0,7000
PHY409418,094,2,2136.0,22000
PHY409418,166,1,1068.0,5000
PHY409418,206,2,2136.0,24000
PHY409418,231,2,2136.0,8000
PHY409418,298,1,1068.0,14000
PHY409418,305,1,1068.0,5000
PHY409418,455,2,2136.0,8000
PHY409418,482,1,1068.0,7000
PHY409418,657,1,1068.0,4000
PHY409418,693,1,1068.0,4000
PHY409418,871,1,1068.0,20000
PHY409418,904,2,2136.0,44000
PHY409419,185,2,2136.0,14000
PHY409419,218,2,2136.0,400
PHY409419,479,2,2136.0,36000
PHY409419,480,2,2136.0,24000
PHY409423,409,1,1068.0,10000
PHY409423,420,1,1068.0,8000
PHY409423,726,1,1068.0,4000
PHY409427,256,1,1068.0,45000
PHY409434,201,2,2136.0,12000
PHY409434,257,1,1068.0,6000
PHY409434,284,1,1068.0,7000
PHY409434,453,2,2136.0,14000
PHY409434,454,1,1068.0,3000
PHY409434,598,1,1068.0,3000
PHY409438,190,1,1068.0,5000
PHY409438,248,1,1068.0,15000
PHY409438,285,1,1068.0,35000
PHY409438,307,1,1068.0,4000
PHY409438,312,1,1068.0,15000
PHY409438,314,1,1068.0,7000
PHY409438,326,1,1068.0,8000
PHY409438,332,1,1068.0,7000
PHY409438,358,1,1068.0,43000
PHY409438,383,1,1068.0,8000
PHY409438,480,1,1068.0,19000
PHY409438,544,1,1068.0,11000
PHY409438,552,1,1068.0,20000
PHY409438,617,1,1068.0,14000
PHY409438,669,1,1068.0,6000
PHY409438,691,1,1068.0,17000
PHY409438,770,1,1068.0,12000
PHY409438,821,1,1068.0,8000
PHY409438,857,1,1068.0,2000
PHY409438,941,1,1068.0,2000
PHY409438,957,1,1068.0,21000
PHY409440,164,1,1068.0,5000
PHY409440,862,1,1068.0,10000
PHY409462,476,1,1068.0,5000
PHY409473,176,1,1068.0,9000
PHY409483,060,1,1068.0,4000
PHY409483,230,1,1068.0,3000
PHY409483,303,1,1068.0,6000
