Provider,DiagnosisGroupCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PRV55396,186,1,1068.0,5000
PRV55396,190,1,1068.0,8000
PRV55396,220,1,1068.0,3000
PRV55396,288,1,1068.0,12000
PRV55396,293,1,1068.0,17000
PRV55396,442,1,1068.0,9000
PRV55396,466,1,1068.0,17000
PRV55396,536,1,1068.0,15000
PRV55396,626,1,1068.0,6000
PRV55396,653,1,1068.0,7000
PRV55396,726,1,1068.0,8000
PRV55396,858,1,1068.0,13000
PRV55399,615,1,1068.0,4000
PRV55399,867,1,1068.0,15000
PRV55399,915,1,1068.0,12000
PRV55414,330,1,1068.0,5000
PRV55414,663,1,1068.0,5000
PRV55416,241,1,1068.0,2000
PRV55416,489,1,1068.0,5000
PRV55418,036,1,1068.0,6000
PRV55418,165,1,1068.0,8000
PRV55418,603,1,1068.0,4000
PRV55428,240,1,1068.0,7000
PRV55430,241,1,1068.0,31000
PRV55430,251,1,1068.0,18000
PRV55430,261,1,1068.0,7000
PRV55430,340,1,1068.0,3000
PRV55430,623,1,1068.0,4000
PRV55430,688,1,1068.0,8000
PRV55430,855,1,1068.0,8000
PRV55431,220,1,1068.0,3000
PRV55431,628,1,1068.0,55000
PRV55433,032,1,1068.0,15000
PRV55433,083,1,1068.0,5000
PRV55433,084,1,1068.0,4000
PRV55433,146,1,1068.0,5000
PRV55433,153,1,1068.0,7000
PRV55433,188,1,1068.0,12000
PRV55433,191,1,1068.0,6000
PRV55433,226,1,1068.0,21000
PRV55433,227,1,1068.0,3000
PRV55433,233,1,1068.0,6000
PRV55433,238,1,1068.0,9000
PRV55433,242,2,2136.0,14000
PRV55433,251,2,2136.0,18000
PRV55433,295,1,1068.0,10000
PRV55433,301,1,1068.0,3000
PRV55433,302,1,1068.0,12000
PRV55433,313,1,1068.0,4000
PRV55433,393,1,1068.0,4000
PRV55433,414,1,1068.0,10000
PRV55433,470,1,1068.0,11000
PRV55433,477,1,1068.0,11000
PRV55433,616,1,1068.0,37000
PRV55433,620,1,1068.0,8000
PRV55433,658,1,1068.0,10000
PRV55433,659,1,1068.0,57000
PRV55433,660,1,1068.0,4000
PRV55433,663,1,1068.0,5000
PRV55433,862,1,1068.0,15000
PRV55433,958,1,1068.0,6000
PRV55433,999,1,1068.0,600
PRV55434,198,1,1068.0,3000
PRV55434,202,1,1068.0,15000
PRV55434,315,1,1068.0,3000
PRV55434,386,1,1068.0,15000
PRV55434,684,1,1068.0,4000
PRV55434,881,1,1068.0,1000
PRV55434,884,1,1068.0,15000
PRV55434,945,1,1068.0,4000
PRV55435,028,1,1068.0,3000
PRV55435,036,1,1068.0,11000
PRV55435,052,1,1068.0,4000
PRV55435,061,1,1068.0,10000
PRV55435,062,1,1068.0,12000
PRV55435,074,1,1068.0,5000
PRV55435,079,1,1068.0,4000
PRV55435,086,2,2136.0,6000
PRV55435,096,1,0.0,11000
PRV55435,099,1,1068.0,9000
PRV55435,114,1,1068.0,3000
PRV55435,163,1,1068.0,9000
PRV55435,166,1,1068.0,7000
PRV55435,175,2,2136.0,16000
PRV55435,178,1,1068.0,3000
PRV55435,179,2,2136.0,9000
PRV55435,186,1,1068.0,10000
PRV55435,189,2,2136.0,7000
PRV55435,191,1,1068.0,4000
PRV55435,192,1,1068.0,14000
PRV55435,193,2,2136.0,13000
PRV55435,195,1,1068.0,6000
PRV55435,201,1,0.0,15000
PRV55435,203,1,1068.0,7000
PRV55435,204,1,1068.0,24000
PRV55435,205,2,2136.0,11000
PRV55435,216,1,1068.0,3000
PRV55435,217,1,1068.0,6000
PRV55435,220,1,1068.0,5000
PRV55435,221,1,1068.0,7000
PRV55435,223,1,1068.0,4000
PRV55435,225,1,1068.0,30000
PRV55435,230,2,2136.0,9000
PRV55435,236,1,1068.0,16000
PRV55435,237,2,2136.0,9000
PRV55435,253,1,1068.0,4000
PRV55435,255,1,1068.0,15000
PRV55435,258,1,1068.0,3000
PRV55435,260,1,0.0,2000
PRV55435,263,1,1068.0,77000
PRV55435,286,1,1068.0,12000
PRV55435,288,1,1068.0,23000
PRV55435,291,1,1068.0,3000
PRV55435,293,1,1068.0,10000
PRV55435,294,1,1068.0,31000
PRV55435,297,1,0.0,20000
PRV55435,309,1,0.0,3000
PRV55435,311,1,1068.0,6000
PRV55435,314,2,2136.0,3000
PRV55435,316,2,2136.0,23000
PRV55435,328,1,1068.0,5000
PRV55435,331,1,1068.0,9000
PRV55435,346,1,1068.0,6000
PRV55435,373,1,1068.0,4000
PRV55435,383,1,1068.0,7000
PRV55435,384,1,1068.0,57000
PRV55435,385,1,1068.0,5000
PRV55435,387,2,2136.0,21000
PRV55435,388,1,1068.0,6000
PRV55435,413,1,1068.0,11000
PRV55435,417,1,1068.0,5000
PRV55435,433,1,1068.0,9000
PRV55435,435,1,1068.0,6000
PRV55435,437,1,1068.0,5000
PRV55435,454,2,2136.0,34000
PRV55435,461,1,1068.0,21000
PRV55435,464,1,1068.0,3000
PRV55435,465,1,1068.0,11000
PRV55435,470,1,1068.0,14000
PRV55435,487,1,1068.0,11000
PRV55435,491,1,1068.0,7000
PRV55435,492,1,1068.0,20000
PRV55435,494,1,1068.0,22000
PRV55435,496,1,1068.0,11000
PRV55435,504,1,1068.0,0
PRV55435,547,1,1068.0,10000
PRV55435,561,1,1068.0,11000
PRV55435,597,1,1068.0,4000
PRV55435,624,1,1068.0,6000
PRV55435,626,1,1068.0,4000
PRV55435,637,1,1068.0,7000
PRV55435,638,1,1068.0,4000
PRV55435,643,1,1068.0,6000
PRV55435,644,1,1068.0,4000
PRV55435,654,1,1068.0,0
PRV55435,661,1,1068.0,9000
PRV55435,687,1,1068.0,12000
PRV55435,688,1,1068.0,6000
PRV55435,694,1,1068.0,6000
PRV55435,696,2,2136.0,14000
PRV55435,718,1,1068.0,10000
PRV55435,815,1,1068.0,800
PRV55435,854,1,0.0,13000
PRV55435,858,1,1068.0,12000
PRV55435,862,2,1068.0,22000
PRV55435,863,1,1068.0,5000
PRV55435,866,1,1068.0,26000
PRV55435,868,1,1068.0,10000
PRV55435,872,1,1068.0,13000
PRV55435,881,1,1068.0,9000
PRV55435,895,1,1068.0,4000
PRV55435,903,1,1068.0,8000
PRV55435,906,1,1068.0,7000
PRV55435,920,1,1068.0,3000
PRV55435,922,2,2136.0,12000
PRV55435,923,1,1068.0,26000
PRV55435,945,1,1068.0,0
PRV55435,946,2,2136.0,12000
PRV55435,948,1,1068.0,20000
PRV55435,949,2,2136.0,51000
PRV55435,951,1,1068.0,13000
PRV55437,180,1,1068.0,6000
PRV55437,183,1,1068.0,5000
PRV55437,202,1,1068.0,4000
PRV55437,207,1,1068.0,4000
PRV55437,215,1,1068.0,9000
PRV55437,231,1,1068.0,31000
PRV55437,243,1,1068.0,0
PRV55437,251,1,1068.0,14000
PRV55437,280,1,1068.0,3000
PRV55437,300,1,1068.0,2000
PRV55437,301,1,1068.0,40000
PRV55437,315,1,1068.0,13000
PRV55437,330,1,1068.0,9000
PRV55437,376,1,1068.0,6000
PRV55437,419,1,1068.0,20000
PRV55437,438,1,1068.0,6000
PRV55437,484,1,1068.0,57000
PRV55437,502,1,1068.0,0
PRV55437,552,1,1068.0,10000
PRV55437,672,1,1068.0,8000
PRV55437,674,1,1068.0,20000
PRV55437,689,1,1068.0,10000
PRV55437,693,1,1068.0,11000
PRV55437,862,1,1068.0,11000
PRV55437,881,1,1068.0,5000
PRV55437,908,1,1068.0,57000
PRV55437,950,1,1068.0,700
PRV55437,998,1,1068.0,24000
PRV55441,092,1,1068.0,10000
PRV55441,260,1,1068.0,8000
PRV55441,287,1,1068.0,8000
PRV55441,294,1,1068.0,8000
PRV55441,671,1,1068.0,7000
PRV55441,709,1,1068.0,12000
PRV55441,887,1,1068.0,6000
PRV55442,085,1,1068.0,11000
PRV55442,101,1,1068.0,4000
PRV55442,180,1,1068.0,6000
PRV55442,189,1,1068.0,6000
PRV55442,191,1,1068.0,7000
PRV55442,202,1,1068.0,4000
PRV55442,295,1,1068.0,8000
PRV55442,335,2,2136.0,12000
PRV55442,393,1,1068.0,4000
PRV55442,542,1,1068.0,5000
PRV55442,619,1,1068.0,7000
PRV55442,718,1,1068.0,4000
PRV55442,853,1,1068.0,10000
PRV55442,947,1,1068.0,13000
PRV55443,012,1,1068.0,39000
PRV55443,069,1,1068.0,4000
PRV55443,163,1,1068.0,2000
PRV55443,167,1,1068.0,9000
PRV55443,188,1,1068.0,6000
PRV55443,206,1,1068.0,6000
PRV55443,219,1,1068.0,14000
PRV55443,220,1,1068.0,18000
PRV55443,224,1,1068.0,26000
PRV55443,232,1,1068.0,4000
PRV55443,254,2,2136.0,15000
PRV55443,290,1,1068.0,7000
PRV55443,346,1,1068.0,5000
PRV55443,377,1,1068.0,13000
PRV55443,387,1,1068.0,9000
PRV55443,409,1,0.0,12000
PRV55443,494,1,1068.0,4000
PRV55443,512,1,1068.0,7000
PRV55443,557,1,1068.0,12000
PRV55443,581,1,1068.0,4000
PRV55443,585,1,1068.0,700
PRV55443,707,1,1068.0,12000
PRV55443,710,1,1068.0,3000
PRV55443,746,1,1068.0,4000
PRV55443,856,1,1068.0,28000
PRV55443,857,1,1068.0,11000
PRV55443,865,1,1068.0,27000
PRV55443,947,1,1068.0,11000
PRV55443,983,1,1068.0,24000
PRV55444,039,1,1068.0,4000
PRV55444,066,1,1068.0,7000
PRV55444,083,1,1068.0,6000
PRV55444,090,1,1068.0,6000
PRV55444,135,1,1068.0,3000
PRV55444,163,1,1068.0,8000
PRV55444,166,1,1068.0,9000
PRV55444,177,2,2136.0,22000
PRV55444,178,1,1068.0,6000
PRV55444,181,1,1068.0,20000
PRV55444,182,1,1068.0,8000
PRV55444,183,1,0.0,6000
PRV55444,185,1,1068.0,9000
PRV55444,186,1,1068.0,6000
PRV55444,188,1,1068.0,9000
PRV55444,191,1,1068.0,9000
PRV55444,195,1,1068.0,7000
PRV55444,199,1,1068.0,10000
PRV55444,201,1,1068.0,1000
PRV55444,204,1,1068.0,6000
PRV55444,205,1,1068.0,18000
PRV55444,207,1,1068.0,6000
PRV55444,217,2,1068.0,15000
PRV55444,219,1,1068.0,57000
PRV55444,224,1,1068.0,4000
PRV55444,226,1,1068.0,13000
PRV55444,227,1,1068.0,8000
PRV55444,228,2,2136.0,23000
PRV55444,232,1,1068.0,4000
PRV55444,235,1,1068.0,24000
PRV55444,240,2,2136.0,9000
PRV55444,242,2,2136.0,9000
PRV55444,244,1,1068.0,800
PRV55444,245,1,1068.0,7000
PRV55444,253,1,1068.0,29000
PRV55444,260,1,1068.0,30000
PRV55444,261,1,1068.0,2000
PRV55444,263,1,1068.0,26000
PRV55444,264,1,1068.0,28000
PRV55444,281,1,1068.0,14000
PRV55444,292,1,1068.0,39000
PRV55444,293,1,1068.0,4000
PRV55444,297,1,1068.0,3000
PRV55444,298,1,1068.0,5000
PRV55444,300,1,1068.0,8000
PRV55444,305,1,1068.0,36000
PRV55444,308,1,1068.0,4000
PRV55444,315,1,1068.0,7000
PRV55444,328,1,1068.0,4000
PRV55444,336,1,1068.0,8000
PRV55444,337,1,1068.0,0
PRV55444,341,1,1068.0,45000
PRV55444,344,1,1068.0,6000
PRV55444,347,1,1068.0,8000
PRV55444,349,1,1068.0,8000
PRV55444,355,1,1068.0,12000
PRV55444,375,1,1068.0,14000
PRV55444,386,1,1068.0,6000
PRV55444,409,1,1068.0,8000
PRV55444,410,1,1068.0,7000
PRV55444,419,2,2136.0,68000
PRV55444,425,1,1068.0,5000
PRV55444,455,1,1068.0,4000
PRV55444,458,1,1068.0,6000
PRV55444,472,1,1068.0,11000
PRV55444,475,1,1068.0,4000
PRV55444,480,1,1068.0,8000
PRV55444,487,1,1068.0,12000
PRV55444,496,1,1068.0,10000
PRV55444,498,1,1068.0,18000
PRV55444,502,1,1068.0,27000
PRV55444,507,1,1068.0,13000
PRV55444,509,1,1068.0,11000
PRV55444,515,1,1068.0,10000
PRV55444,541,1,1068.0,14000
PRV55444,553,1,1068.0,9000
PRV55444,558,1,1068.0,6000
PRV55444,561,1,1068.0,11000
PRV55444,576,1,1068.0,7000
PRV55444,597,1,1068.0,0
PRV55444,599,1,1068.0,6000
PRV55444,620,1,1068.0,17000
PRV55444,629,1,1068.0,8000
PRV55444,643,1,1068.0,4000
PRV55444,652,1,1068.0,27000
PRV55444,671,1,1068.0,8000
PRV55444,686,1,1068.0,5000
PRV55444,694,1,1068.0,6000
PRV55444,698,1,1068.0,3000
PRV55444,726,1,1068.0,12000
PRV55444,813,1,1068.0,6000
PRV55444,855,2,1068.0,19000
PRV55444,864,2,2136.0,19000
PRV55444,876,1,1068.0,4000
PRV55444,881,1,1068.0,5000
PRV55444,887,1,1068.0,9000
PRV55444,928,1,1068.0,47000
PRV55444,939,1,1068.0,3000
PRV55444,941,1,1068.0,11000
PRV55444,945,1,1068.0,14000
PRV55444,946,1,1068.0,28000
PRV55444,947,2,2136.0,6000
PRV55444,951,1,0.0,12000
PRV55444,964,1,1068.0,30000
PRV55444,988,1,1068.0,25000
PRV55450,881,1,1068.0,5000
PRV55452,004,1,1068.0,57000
PRV55452,021,1,1068.0,2000
PRV55452,076,1,1068.0,8000
PRV55452,091,1,1068.0,16000
PRV55452,175,1,1068.0,0
PRV55452,176,1,1068.0,12000
PRV55452,199,1,1068.0,4000
PRV55452,201,1,1068.0,8000
PRV55452,230,1,1068.0,9000
PRV55452,251,1,1068.0,7000
PRV55452,262,1,1068.0,8000
PRV55452,299,1,1068.0,3000
PRV55452,303,3,3204.0,47000
PRV55452,310,1,1068.0,0
PRV55452,334,1,1068.0,33000
PRV55452,340,1,1068.0,21000
PRV55452,415,1,1068.0,8000
PRV55452,417,1,1068.0,5000
PRV55452,511,1,1068.0,22000
PRV55452,584,1,1068.0,5000
PRV55452,665,1,1068.0,7000
PRV55452,691,1,1068.0,3000
PRV55452,712,1,1068.0,3000
PRV55452,804,1,1068.0,4000
PRV55452,821,1,1068.0,7000
PRV55452,862,1,1068.0,40000
PRV55452,876,1,1068.0,700
PRV55452,907,1,1068.0,9000
PRV55452,923,1,1068.0,14000
PRV55453,178,1,1068.0,5000
PRV55453,179,1,1068.0,7000
PRV55453,183,1,1068.0,15000
PRV55453,227,1,1068.0,18000
PRV55453,309,1,1068.0,10000
PRV55453,312,1,1068.0,6000
PRV55453,358,1,1068.0,4000
PRV55453,379,1,1068.0,1000
PRV55453,471,1,1068.0,10000
PRV55453,545,1,1068.0,5000
PRV55453,627,1,0.0,3000
PRV55453,694,1,1068.0,6000
PRV55453,950,1,1068.0,12000
PRV55454,159,1,1068.0,9000
PRV55454,189,1,1068.0,12000
PRV55454,241,1,1068.0,2000
PRV55454,557,1,1068.0,6000
PRV55454,758,1,1068.0,4000
PRV55456,188,1,1068.0,4000
PRV55456,220,1,1068.0,39000
PRV55456,256,1,1068.0,3000
PRV55456,376,1,1068.0,9000
PRV55456,671,1,1068.0,13000
PRV55462,000,2,2136.0,0
PRV55462,008,1,1068.0,57000
PRV55462,009,2,2136.0,114000
PRV55462,013,1,1068.0,57000
PRV55462,021,1,1068.0,9000
PRV55462,025,1,1068.0,24000
PRV55462,027,1,1068.0,5000
PRV55462,028,1,1068.0,18000
PRV55462,031,3,3204.0,15000
PRV55462,033,1,1068.0,33000
PRV55462,037,1,1068.0,3000
PRV55462,058,1,1068.0,4000
PRV55462,062,2,2136.0,18000
PRV55462,072,1,1068.0,6000
PRV55462,074,1,1068.0,11000
PRV55462,077,1,1068.0,6000
PRV55462,078,1,1068.0,5000
PRV55462,079,1,1068.0,11000
PRV55462,080,1,1068.0,57000
PRV55462,084,2,2136.0,12000
PRV55462,090,1,1068.0,0
PRV55462,093,1,1068.0,9000
PRV55462,094,1,1068.0,11000
PRV55462,099,1,1068.0,4000
PRV55462,100,2,2136.0,14000
PRV55462,130,1,1068.0,10000
PRV55462,149,1,1068.0,7000
PRV55462,164,4,4272.0,19000
PRV55462,165,1,1068.0,10000
PRV55462,166,4,4272.0,24000
PRV55462,167,4,4272.0,35000
PRV55462,168,3,3204.0,39000
PRV55462,175,3,3204.0,64000
PRV55462,176,2,2136.0,33000
PRV55462,177,1,1068.0,5000
PRV55462,178,3,3204.0,41000
PRV55462,179,2,2136.0,22000
PRV55462,180,3,3204.0,20000
PRV55462,181,1,1068.0,5000
PRV55462,183,1,1068.0,6000
PRV55462,184,1,1068.0,13000
PRV55462,185,3,3204.0,26000
PRV55462,186,1,1068.0,7000
PRV55462,187,1,1068.0,29000
PRV55462,188,3,3204.0,16000
PRV55462,189,1,1068.0,5000
PRV55462,192,3,3204.0,18000
PRV55462,194,1,1068.0,12000
PRV55462,195,2,2136.0,18000
PRV55462,197,1,1068.0,9000
PRV55462,198,1,1068.0,34000
PRV55462,200,3,3204.0,13000
PRV55462,203,1,1068.0,10000
PRV55462,204,1,1068.0,14000
PRV55462,206,4,4272.0,14000
PRV55462,207,3,3204.0,61000
PRV55462,208,1,1068.0,29000
PRV55462,215,1,1068.0,17000
PRV55462,216,2,2136.0,19000
PRV55462,217,4,4272.0,92000
PRV55462,218,1,1068.0,19000
PRV55462,219,1,1068.0,18000
PRV55462,221,2,2136.0,57000
PRV55462,222,1,1068.0,3000
PRV55462,224,2,2136.0,40000
PRV55462,225,1,1068.0,2000
PRV55462,227,1,1068.0,15000
PRV55462,229,2,2136.0,9000
PRV55462,230,1,1068.0,10000
PRV55462,231,1,1068.0,9000
PRV55462,235,2,2136.0,13200
PRV55462,237,2,2136.0,8000
PRV55462,238,2,2136.0,58000
PRV55462,239,1,1068.0,17000
PRV55462,241,3,3204.0,20000
PRV55462,242,1,1068.0,13000
PRV55462,243,2,2136.0,11000
PRV55462,244,1,1068.0,11000
PRV55462,245,1,1068.0,3000
PRV55462,246,1,1068.0,0
PRV55462,247,1,1068.0,2000
PRV55462,248,3,3204.0,8000
PRV55462,250,1,1068.0,16000
PRV55462,251,1,1068.0,4000
PRV55462,258,1,1068.0,6000
PRV55462,259,2,2136.0,61000
PRV55462,261,1,1068.0,13000
PRV55462,262,3,3204.0,28000
PRV55462,263,1,1068.0,3000
PRV55462,264,1,1068.0,7000
PRV55462,280,1,1068.0,5000
PRV55462,282,2,2136.0,27000
PRV55462,283,1,1068.0,10000
PRV55462,285,2,2136.0,9000
PRV55462,286,1,1068.0,12000
PRV55462,287,1,1068.0,13000
PRV55462,288,1,1068.0,2000
PRV55462,293,2,2136.0,50000
PRV55462,294,1,1068.0,6000
PRV55462,296,1,1068.0,11000
PRV55462,297,1,1068.0,8000
PRV55462,298,2,2136.0,19000
PRV55462,299,1,1068.0,5000
PRV55462,300,2,2136.0,21000
PRV55462,301,2,2136.0,29000
PRV55462,303,3,3204.0,23000
PRV55462,304,4,4272.0,55100
PRV55462,311,1,1068.0,2000
PRV55462,314,2,2136.0,15000
PRV55462,315,2,1068.0,15000
PRV55462,316,2,2136.0,15000
PRV55462,329,1,1068.0,5000
PRV55462,333,1,1068.0,8000
PRV55462,334,1,1068.0,4000
PRV55462,335,2,2136.0,7000
PRV55462,336,3,3204.0,20000
PRV55462,341,1,1068.0,11000
PRV55462,342,1,1068.0,8000
PRV55462,344,1,1068.0,4000
PRV55462,345,1,1068.0,3000
PRV55462,346,1,1068.0,17000
PRV55462,347,1,1068.0,5000
PRV55462,349,2,2136.0,8000
PRV55462,350,1,1068.0,5000
PRV55462,352,1,1068.0,5000
PRV55462,355,1,1068.0,6000
PRV55462,357,1,1068.0,8000
PRV55462,358,1,1068.0,4000
PRV55462,368,3,3204.0,17000
PRV55462,369,1,1068.0,6000
PRV55462,372,1,1068.0,20000
PRV55462,377,3,3204.0,33000
PRV55462,378,3,3204.0,26000
PRV55462,384,1,1068.0,6000
PRV55462,386,1,1068.0,10000
PRV55462,387,1,1068.0,40000
PRV55462,394,1,0.0,3000
PRV55462,395,1,1068.0,5000
PRV55462,412,1,1068.0,37000
PRV55462,414,1,1068.0,5000
PRV55462,435,1,1068.0,13000
PRV55462,441,1,1068.0,7000
PRV55462,443,1,1068.0,9000
PRV55462,444,1,1068.0,21000
PRV55462,454,2,2136.0,48000
PRV55462,456,1,1068.0,16000
PRV55462,461,3,3204.0,32000
PRV55462,463,1,1068.0,17000
PRV55462,464,1,1068.0,19000
PRV55462,465,1,1068.0,4000
PRV55462,468,2,2136.0,20000
PRV55462,469,1,1068.0,13000
PRV55462,470,2,2136.0,23000
PRV55462,473,1,1068.0,3000
PRV55462,476,1,1068.0,24000
PRV55462,478,1,1068.0,7000
PRV55462,491,1,1068.0,3000
PRV55462,498,1,1068.0,11000
PRV55462,499,3,3204.0,24000
PRV55462,500,1,1068.0,7000
PRV55462,503,1,1068.0,11000
PRV55462,504,1,1068.0,15000
PRV55462,506,1,1068.0,11000
PRV55462,508,1,1068.0,7000
PRV55462,509,1,1068.0,12000
PRV55462,511,1,1068.0,10000
PRV55462,515,2,2136.0,29000
PRV55462,517,1,1068.0,18000
PRV55462,533,1,1068.0,0
PRV55462,536,1,1068.0,7000
PRV55462,538,1,1068.0,6000
PRV55462,540,2,2136.0,17000
PRV55462,546,2,2136.0,19000
PRV55462,547,1,1068.0,43000
PRV55462,549,3,3204.0,12000
PRV55462,551,2,2136.0,29000
PRV55462,552,1,1068.0,16000
PRV55462,559,2,2136.0,16000
PRV55462,561,1,1068.0,11000
PRV55462,562,1,1068.0,12000
PRV55462,563,2,2136.0,27000
PRV55462,566,1,1068.0,13000
PRV55462,575,1,1068.0,8000
PRV55462,583,1,1068.0,50000
PRV55462,594,2,2136.0,8000
PRV55462,596,1,1068.0,12000
PRV55462,597,1,1068.0,5000
PRV55462,606,1,1068.0,6000
PRV55462,616,1,1068.0,9000
PRV55462,618,1,1068.0,8000
PRV55462,620,1,1068.0,9000
PRV55462,623,1,1068.0,4000
PRV55462,625,1,1068.0,3000
PRV55462,628,1,1068.0,4000
PRV55462,637,1,1068.0,4000
PRV55462,638,1,1068.0,4000
PRV55462,655,1,1068.0,0
PRV55462,661,1,1068.0,6000
PRV55462,666,1,1068.0,4000
PRV55462,667,1,1068.0,8000
PRV55462,669,1,1068.0,8000
PRV55462,670,2,2136.0,14000
PRV55462,671,1,1068.0,13000
PRV55462,672,1,1068.0,10000
PRV55462,674,1,0.0,4000
PRV55462,675,2,2136.0,10000
PRV55462,686,1,1068.0,19000
PRV55462,687,1,1068.0,4000
PRV55462,689,1,1068.0,4000
PRV55462,693,2,2136.0,15000
PRV55462,694,1,1068.0,8000
PRV55462,699,1,1068.0,3000
PRV55462,700,2,2136.0,18000
PRV55462,712,1,1068.0,5000
PRV55462,734,1,1068.0,4000
PRV55462,756,1,1068.0,14000
PRV55462,757,1,1068.0,15000
PRV55462,799,2,2136.0,5000
PRV55462,802,1,1068.0,4000
PRV55462,803,1,1068.0,3000
PRV55462,804,1,1068.0,4000
PRV55462,808,2,2136.0,11000
PRV55462,811,1,1068.0,0
PRV55462,816,1,1068.0,4000
PRV55462,856,1,1068.0,12000
PRV55462,857,1,1068.0,25000
PRV55462,858,2,2136.0,27000
PRV55462,862,1,1068.0,11000
PRV55462,863,1,1068.0,11000
PRV55462,864,3,3204.0,72000
PRV55462,866,4,3204.0,42000
PRV55462,870,1,1068.0,18000
PRV55462,876,2,2136.0,4000
PRV55462,880,2,2136.0,11000
PRV55462,881,1,1068.0,5000
PRV55462,882,3,3204.0,16800
PRV55462,883,1,1068.0,10000
PRV55462,884,2,2136.0,14000
PRV55462,886,1,1068.0,2000
PRV55462,887,2,2136.0,7000
PRV55462,895,1,1068.0,19000
PRV55462,897,1,1068.0,7000
PRV55462,901,1,1068.0,19000
PRV55462,904,1,0.0,8000
PRV55462,914,1,1068.0,4000
PRV55462,915,1,0.0,3000
PRV55462,917,1,1068.0,35000
PRV55462,920,1,1068.0,22000
PRV55462,939,1,1068.0,7000
PRV55462,940,2,2136.0,43000
PRV55462,946,2,2136.0,50000
PRV55462,947,1,1068.0,3000
PRV55462,948,2,2136.0,35000
PRV55462,949,2,2136.0,29000
PRV55462,950,4,4272.0,56000
PRV55462,951,1,1068.0,13000
PRV55462,957,1,1068.0,15000
PRV55462,974,1,1068.0,2000
PRV55462,985,2,2136.0,41000
PRV55462,986,2,2136.0,35000
PRV55462,999,1,1068.0,42000
PRV55465,092,1,1068.0,34000
PRV55465,197,1,1068.0,9000
PRV55465,231,1,1068.0,6000
PRV55465,352,1,1068.0,4000
PRV55465,487,1,1068.0,10000
PRV55465,540,1,1068.0,5000
PRV55465,564,1,1068.0,10000
PRV55465,887,1,1068.0,3000
PRV55465,947,1,1068.0,13000
PRV55467,165,1,1068.0,7000
PRV55467,200,1,1068.0,6000
PRV55467,229,1,0.0,16000
PRV55467,250,1,1068.0,11000
PRV55467,473,1,1068.0,7000
PRV55467,595,1,1068.0,8000
PRV55472,156,1,1068.0,9000
PRV55472,234,1,1068.0,10000
PRV55472,246,1,1068.0,59000
PRV55472,264,1,1068.0,4000
PRV55472,310,1,1068.0,8000
PRV55472,315,1,1068.0,11000
PRV55472,333,1,1068.0,4000
PRV55472,395,1,1068.0,50000
PRV55472,477,1,1068.0,10000
PRV55472,479,1,1068.0,10000
PRV55472,502,1,1068.0,12000
PRV55472,543,1,1068.0,0
PRV55472,559,1,1068.0,7000
PRV55472,596,1,1068.0,8000
PRV55472,671,1,1068.0,3000
PRV55472,692,1,1068.0,5000
PRV55472,698,1,1068.0,9000
PRV55472,858,1,1068.0,10000
PRV55472,866,1,0.0,10000
PRV55472,881,1,1068.0,6000
PRV55472,920,1,1068.0,10000
PRV55481,381,1,1068.0,5000
PRV55482,012,1,1068.0,57000
PRV55482,029,1,1068.0,11000
PRV55482,041,1,1068.0,4000
PRV55482,052,1,1068.0,5000
PRV55482,065,1,1068.0,5000
PRV55482,080,1,1068.0,11000
PRV55482,082,1,1068.0,7000
PRV55482,086,1,0.0,5000
PRV55482,163,1,1068.0,10000
PRV55482,179,1,1068.0,5000
PRV55482,181,1,1068.0,5000
PRV55482,183,1,1068.0,5000
PRV55482,198,1,1068.0,8000
PRV55482,222,1,1068.0,2000
PRV55482,224,1,1068.0,6000
PRV55482,226,1,1068.0,3000
PRV55482,229,1,1068.0,28000
PRV55482,230,1,1068.0,11000
PRV55482,294,2,2136.0,6000
PRV55482,299,1,1068.0,38000
PRV55482,303,1,1068.0,12000
PRV55482,338,1,1068.0,24000
PRV55482,418,1,1068.0,17000
PRV55482,454,1,1068.0,23000
PRV55482,488,1,1068.0,2000
PRV55482,499,1,1068.0,11000
PRV55482,509,1,1068.0,10000
PRV55482,535,1,1068.0,12000
PRV55482,548,1,1068.0,9000
PRV55482,559,1,1068.0,27000
PRV55482,669,1,1068.0,6000
PRV55482,684,1,1068.0,1000
PRV55482,687,1,1068.0,4000
PRV55482,698,1,1068.0,6000
PRV55482,865,1,1068.0,57000
PRV55482,868,1,0.0,16000
PRV55482,871,1,1068.0,9000
PRV55482,881,1,1068.0,10000
PRV55482,896,1,1068.0,4000
PRV55482,940,1,1068.0,8000
PRV55483,060,1,1068.0,8000
PRV55483,066,1,1068.0,10000
PRV55483,079,1,1068.0,20000
PRV55483,083,1,1068.0,11000
PRV55483,089,1,1068.0,7000
PRV55483,092,1,1068.0,3000
PRV55483,167,1,1068.0,10000
PRV55483,175,1,1068.0,39000
PRV55483,183,1,1068.0,6000
PRV55483,187,1,1068.0,11000
PRV55483,189,1,1068.0,5000
PRV55483,193,1,1068.0,8000
PRV55483,199,1,1068.0,5000
PRV55483,200,1,1068.0,4000
PRV55483,205,1,0.0,6000
PRV55483,219,1,1068.0,18000
PRV55483,222,1,1068.0,5000
PRV55483,225,2,2136.0,23000
PRV55483,232,1,1068.0,2000
PRV55483,247,1,1068.0,4000
PRV55483,250,1,1068.0,39000
PRV55483,252,1,1068.0,11000
