Provider,ClmProcedureCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PRV55850,9339.0,1,1068.0,10000
PRV55850,9904.0,1,1068.0,16000
PRV55851,8154.0,1,1068.0,7000
PRV55851,9904.0,1,1068.0,6000
PRV55864,3326.0,1,1068.0,5000
PRV55864,9925.0,1,1068.0,52000
PRV55869,496.0,1,1068.0,6000
PRV55869,3404.0,1,1068.0,6000
PRV55869,3726.0,1,1068.0,8000
PRV55869,3995.0,1,1068.0,5000
PRV55869,7802.0,1,1068.0,8000
PRV55869,7901.0,1,1068.0,4000
PRV55873,309.0,1,1068.0,7000
PRV55873,3324.0,1,1068.0,7000
PRV55873,5022.0,1,1068.0,17000
PRV55873,9955.0,1,1068.0,4000
PRV55887,3772.0,1,1068.0,29000
PRV55887,5123.0,1,1068.0,6000
PRV55887,5185.0,1,1068.0,29000
PRV55887,8891.0,1,1068.0,13000
PRV55887,9904.0,2,1068.0,14000
PRV55891,66.0,2,2136.0,33000
PRV55891,82.0,1,1068.0,17000
PRV55891,311.0,2,2136.0,63000
PRV55891,598.0,1,1068.0,8000
PRV55891,2724.0,1,1068.0,17000
PRV55891,3844.0,1,1068.0,34000
PRV55891,4019.0,3,3204.0,45000
PRV55891,4139.0,1,1068.0,16000
PRV55891,4443.0,1,1068.0,4000
PRV55891,5123.0,1,1068.0,5000
PRV55891,5491.0,1,1068.0,5000
PRV55891,5845.0,1,1068.0,5000
PRV55891,7749.0,1,1068.0,11000
PRV55891,8154.0,1,1068.0,14000
PRV55891,8417.0,1,1068.0,11000
PRV55891,9904.0,1,1068.0,3000
PRV55891,9955.0,1,1068.0,15000
PRV55893,66.0,1,1068.0,9000
PRV55893,242.0,1,1068.0,29000
PRV55893,311.0,1,1068.0,3000
PRV55893,3995.0,1,1068.0,10000
PRV55893,4019.0,2,2136.0,19000
PRV55893,4254.0,1,1068.0,10000
PRV55893,4443.0,1,1068.0,15000
PRV55893,4513.0,1,0.0,20
PRV55893,5011.0,1,1068.0,8000
PRV55893,7935.0,1,1068.0,9000
PRV55893,8105.0,1,1068.0,37000
PRV55893,8965.0,1,1068.0,3000
PRV55893,9219.0,1,1068.0,3000
PRV55893,9915.0,1,1068.0,10000
PRV55896,392.0,1,0.0,3000
PRV55896,3491.0,1,1068.0,8000
PRV55896,3723.0,1,1068.0,6000
PRV55896,4019.0,2,2136.0,12000
PRV55896,4513.0,1,1068.0,0
PRV55896,5491.0,1,1068.0,4000
PRV55896,8841.0,1,1068.0,6000
PRV55896,9394.0,1,1068.0,7000
PRV55896,9672.0,1,1068.0,43000
PRV55896,9921.0,1,1068.0,5000
PRV55897,3843.0,1,1068.0,51000
PRV55897,3893.0,1,1068.0,30000
PRV55897,4639.0,1,1068.0,38000
PRV55897,8944.0,1,1068.0,2000
PRV55897,9904.0,1,1068.0,51000
PRV55900,3521.0,1,1068.0,33000
PRV55900,3794.0,1,1068.0,31000
PRV55900,3995.0,1,1068.0,7000
PRV55900,5749.0,1,1068.0,6000
PRV55900,7092.0,1,1068.0,4000
PRV55900,7823.0,1,1068.0,4000
PRV55900,9971.0,1,1068.0,33000
PRV55903,3324.0,1,1068.0,5000
PRV55903,3491.0,1,1068.0,35000
PRV55903,3971.0,1,1068.0,15000
PRV55903,4019.0,1,1068.0,5000
PRV55903,5419.0,1,1068.0,6000
PRV55903,8154.0,1,1068.0,9000
PRV55903,8192.0,1,1068.0,19000
PRV55903,8872.0,2,2136.0,9000
PRV55903,8914.0,1,1068.0,5000
PRV55903,9427.0,1,1068.0,13000
PRV55903,9904.0,1,1068.0,10000
PRV55905,64.0,1,1068.0,2000
PRV55905,66.0,1,1068.0,9000
PRV55905,159.0,1,1068.0,28000
PRV55905,311.0,1,1068.0,31000
PRV55905,496.0,1,1068.0,11000
PRV55905,1749.0,1,1068.0,17000
PRV55905,2630.0,1,1068.0,8000
PRV55905,2724.0,1,1068.0,4000
PRV55905,3320.0,2,2136.0,65000
PRV55905,3404.0,1,1068.0,7000
PRV55905,3481.0,1,1068.0,9000
PRV55905,3491.0,1,1068.0,6000
PRV55905,3521.0,1,1068.0,54000
PRV55905,3722.0,3,3204.0,32900
PRV55905,3768.0,1,1068.0,57000
PRV55905,3772.0,2,2136.0,24000
PRV55905,3775.0,1,1068.0,14000
PRV55905,3783.0,1,1068.0,12000
PRV55905,3898.0,1,1068.0,4000
PRV55905,3925.0,1,1068.0,18000
PRV55905,3950.0,3,3204.0,38000
PRV55905,3995.0,4,4272.0,32000
PRV55905,4019.0,4,4272.0,103000
PRV55905,4139.0,1,1068.0,9000
PRV55905,4439.0,1,1068.0,8000
PRV55905,4513.0,2,2136.0,6000
PRV55905,4516.0,2,1068.0,13000
PRV55905,4821.0,1,1068.0,29000
PRV55905,4945.0,1,1068.0,7000
PRV55905,5123.0,2,2136.0,21000
PRV55905,5188.0,1,1068.0,5000
PRV55905,5503.0,1,1068.0,9000
PRV55905,5849.0,1,1068.0,17000
PRV55905,8051.0,1,1068.0,7000
PRV55905,8108.0,1,1068.0,24000
PRV55905,8151.0,2,2136.0,26000
PRV55905,8180.0,1,1068.0,18000
PRV55905,8801.0,1,1068.0,10000
PRV55905,8872.0,2,2136.0,15000
PRV55905,8919.0,1,1068.0,4000
PRV55905,9390.0,1,1068.0,9000
PRV55905,9671.0,1,1068.0,11000
PRV55905,9672.0,1,1068.0,29000
PRV55905,9904.0,4,4272.0,20000
PRV55905,9916.0,1,1068.0,31000
PRV55905,9921.0,1,1068.0,6000
PRV55905,9925.0,2,2136.0,10000
PRV55907,66.0,1,1068.0,17000
PRV55907,605.0,1,1068.0,11000
PRV55907,920.0,1,1068.0,12000
PRV55907,2724.0,2,2136.0,20000
PRV55907,3324.0,1,1068.0,7000
PRV55907,3491.0,1,1068.0,32000
PRV55907,3922.0,1,1068.0,15000
PRV55907,3995.0,1,1068.0,6000
PRV55907,4019.0,2,2136.0,34000
PRV55907,4131.0,1,1068.0,0
PRV55907,4292.0,1,1068.0,4000
PRV55907,4414.0,2,2136.0,40000
PRV55907,4516.0,1,1068.0,6000
PRV55907,5123.0,1,1068.0,12000
PRV55907,5491.0,1,1068.0,6000
PRV55907,5845.0,1,1068.0,30000
PRV55907,5994.0,1,1068.0,4000
PRV55907,7092.0,1,1068.0,5000
PRV55907,7749.0,1,1068.0,23000
PRV55907,8108.0,1,1068.0,19000
PRV55907,8151.0,2,2136.0,24000
PRV55907,8154.0,4,4272.0,47000
PRV55907,8345.0,1,1068.0,26000
PRV55907,8349.0,1,1068.0,15000
PRV55907,8415.0,1,1068.0,14000
PRV55907,8604.0,2,2136.0,10000
PRV55907,8871.0,1,1068.0,4000
PRV55907,8872.0,2,2136.0,6000
PRV55907,9215.0,1,1068.0,500
PRV55907,9338.0,1,1068.0,22000
PRV55907,9671.0,1,1068.0,14000
PRV55907,9672.0,1,1068.0,30000
PRV55908,66.0,1,1068.0,11000
PRV55908,387.0,1,1068.0,16000
PRV55908,3893.0,1,1068.0,7000
PRV55908,4019.0,1,1068.0,17000
PRV55908,6849.0,1,1068.0,9000
PRV55908,8108.0,1,1068.0,26000
PRV55908,8151.0,1,1068.0,16000
PRV55908,8154.0,3,3204.0,51000
PRV55908,9672.0,1,1068.0,35000
PRV55908,9904.0,3,3204.0,26000
PRV55911,387.0,1,1068.0,13000
PRV55911,1122.0,1,1068.0,22000
PRV55911,2724.0,1,1068.0,13000
PRV55911,3607.0,1,1068.0,17000
PRV55911,3611.0,1,1068.0,30000
PRV55911,3722.0,1,1068.0,4000
PRV55911,3893.0,1,1068.0,6000
PRV55911,3995.0,2,2136.0,17000
PRV55911,4019.0,1,1068.0,11000
PRV55911,5110.0,1,1068.0,6000
PRV55911,5303.0,1,1068.0,5000
PRV55911,5498.0,1,1068.0,4000
PRV55911,5781.0,1,1068.0,13000
PRV55911,6561.0,1,1068.0,12000
PRV55911,7051.0,1,1068.0,5000
PRV55911,7915.0,1,1068.0,12000
PRV55911,7931.0,1,1068.0,20000
PRV55911,7935.0,1,1068.0,7000
PRV55911,8151.0,2,2136.0,31000
PRV55911,8154.0,1,1068.0,11000
PRV55911,8541.0,1,1068.0,3000
PRV55911,8872.0,1,1068.0,6000
PRV55911,9671.0,1,1068.0,22000
PRV55911,9904.0,4,4272.0,27000
PRV55911,9925.0,1,1068.0,7000
PRV55912,66.0,1,1068.0,10000
PRV55912,496.0,1,1068.0,9000
PRV55912,598.0,1,1068.0,10000
PRV55912,639.0,1,1068.0,13000
PRV55912,1734.0,1,1068.0,34000
PRV55912,2181.0,1,1068.0,4000
PRV55912,3320.0,1,1068.0,11000
PRV55912,3327.0,1,1068.0,10000
PRV55912,3521.0,1,1068.0,44000
PRV55912,3723.0,1,1068.0,10000
PRV55912,3772.0,1,1068.0,11000
PRV55912,3777.0,1,1068.0,29000
PRV55912,3794.0,1,1068.0,52000
PRV55912,3893.0,1,1068.0,8000
PRV55912,3950.0,1,1068.0,17000
PRV55912,3971.0,1,1068.0,18000
PRV55912,3995.0,1,1068.0,13000
PRV55912,4011.0,1,1068.0,7000
PRV55912,4019.0,3,3204.0,72000
PRV55912,4513.0,1,1068.0,9000
PRV55912,4523.0,1,1068.0,4000
PRV55912,4573.0,1,1068.0,31000
PRV55912,4579.0,1,1068.0,34000
PRV55912,5185.0,1,1068.0,44000
PRV55912,5789.0,1,1068.0,18000
PRV55912,5849.0,2,2136.0,29000
PRV55912,6859.0,1,1068.0,7000
PRV55912,7749.0,1,1068.0,8000
PRV55912,7769.0,1,1068.0,19000
PRV55912,7881.0,1,1068.0,9000
PRV55912,8151.0,1,1068.0,10000
PRV55912,8154.0,1,1068.0,13000
PRV55912,8412.0,1,1068.0,11000
PRV55912,8543.0,1,1068.0,3000
PRV55912,8741.0,1,1068.0,6000
PRV55912,8914.0,1,1068.0,6000
PRV55912,9338.0,1,1068.0,17000
PRV55912,9604.0,1,1068.0,12000
PRV55912,9671.0,1,1068.0,11000
PRV55912,9672.0,1,1068.0,12000
PRV55912,9702.0,1,1068.0,9000
PRV55912,9915.0,1,1068.0,8000
PRV55912,9961.0,1,1068.0,4000
PRV55914,2724.0,1,1068.0,10000
PRV55914,3722.0,1,1068.0,12000
PRV55914,3893.0,2,2136.0,21000
PRV55914,4019.0,1,1068.0,12000
PRV55914,4131.0,1,1068.0,8000
PRV55914,4863.0,1,1068.0,5000
PRV55914,5718.0,1,1068.0,7000
PRV55914,5994.0,1,1068.0,6000
PRV55914,7054.0,1,1068.0,14000
PRV55914,8417.0,1,1068.0,14000
PRV55914,9907.0,1,1068.0,10000
PRV55916,22.0,1,1068.0,33000
PRV55916,66.0,1,1068.0,12000
PRV55916,387.0,2,2136.0,38000
PRV55916,392.0,1,1068.0,5000
PRV55916,496.0,1,1068.0,14000
PRV55916,605.0,1,1068.0,600
PRV55916,966.0,1,1068.0,7000
PRV55916,1519.0,1,1068.0,8000
PRV55916,2724.0,2,2136.0,61000
PRV55916,2911.0,1,1068.0,4000
PRV55916,3491.0,1,1068.0,15000
PRV55916,3611.0,1,1068.0,22000
PRV55916,3612.0,1,1068.0,22000
PRV55916,3613.0,1,1068.0,27000
PRV55916,3614.0,1,1068.0,23000
PRV55916,3699.0,1,1068.0,57000
PRV55916,3722.0,2,2136.0,25000
PRV55916,3772.0,1,1068.0,10000
PRV55916,3812.0,2,2136.0,16000
PRV55916,3891.0,1,1068.0,8000
PRV55916,3893.0,4,4272.0,57000
PRV55916,3895.0,2,2136.0,37000
PRV55916,3950.0,1,1068.0,11000
PRV55916,3995.0,2,2136.0,15000
PRV55916,4011.0,1,1068.0,600
PRV55916,4019.0,7,7476.0,146000
PRV55916,4139.0,2,2136.0,49000
PRV55916,4258.0,1,1068.0,20000
PRV55916,4516.0,2,2136.0,16000
PRV55916,4562.0,1,1068.0,14000
PRV55916,4574.0,1,1068.0,17000
PRV55916,4576.0,1,1068.0,57000
PRV55916,4603.0,1,1068.0,14000
PRV55916,5185.0,1,1068.0,38000
PRV55916,5849.0,2,2136.0,33000
PRV55916,6849.0,1,1068.0,38000
PRV55916,7823.0,1,1068.0,11000
PRV55916,8107.0,1,1068.0,25000
PRV55916,8151.0,2,2136.0,22000
PRV55916,8154.0,2,2136.0,28000
PRV55916,8192.0,1,1068.0,3000
PRV55916,8627.0,1,1068.0,4000
PRV55916,8741.0,1,1068.0,3000
PRV55916,8801.0,1,1068.0,6000
PRV55916,8872.0,1,1068.0,7000
PRV55916,9339.0,2,2136.0,40000
PRV55916,9390.0,1,1068.0,17000
PRV55916,9671.0,2,2136.0,28000
PRV55916,9749.0,1,1068.0,14000
PRV55916,9904.0,5,5340.0,23000
PRV55916,9925.0,1,1068.0,54000
PRV55916,9960.0,1,1068.0,3000
PRV55916,9973.0,1,1068.0,22000
PRV55925,3895.0,1,1068.0,10000
PRV55925,3995.0,1,1068.0,6000
PRV55925,5185.0,1,1068.0,12000
PRV55925,8627.0,1,1068.0,12000
PRV55930,2724.0,1,1068.0,22000
PRV55930,3995.0,1,1068.0,10000
PRV55930,4311.0,1,1068.0,10000
PRV55930,6561.0,1,1068.0,10000
PRV55930,8108.0,1,1068.0,22000
PRV55930,8339.0,1,1068.0,8000
PRV55933,51.0,1,1068.0,34000
PRV55933,71.0,1,1068.0,17000
PRV55933,2724.0,1,1068.0,6000
PRV55933,3722.0,1,1068.0,6000
PRV55933,3979.0,1,1068.0,23000
PRV55933,3995.0,2,2136.0,32000
PRV55933,4513.0,2,2136.0,18000
PRV55933,4516.0,2,2136.0,7000
PRV55933,5123.0,1,1068.0,7000
PRV55933,5185.0,1,1068.0,8000
PRV55933,5794.0,1,1068.0,15000
PRV55933,6822.0,1,1068.0,19000
PRV55933,8181.0,1,1068.0,11000
PRV55933,8314.0,1,1068.0,19000
PRV55933,8703.0,1,1068.0,12000
PRV55933,9339.0,1,1068.0,7000
PRV55933,9439.0,1,1068.0,5000
PRV55933,9604.0,1,1068.0,14000
PRV55933,9904.0,1,1068.0,2000
PRV55933,9952.0,1,1068.0,6000
PRV55934,4610.0,1,1068.0,14000
PRV55934,7975.0,1,1068.0,5000
PRV55937,2762.0,1,1068.0,12000
PRV55937,3774.0,1,1068.0,9000
PRV55937,4254.0,1,1068.0,12000
PRV55937,4516.0,1,1068.0,6000
PRV55937,8959.0,1,1068.0,5000
PRV55937,9671.0,1,1068.0,12000
PRV55939,54.0,1,1068.0,24000
PRV55939,66.0,1,1068.0,12000
PRV55939,2724.0,3,3204.0,33000
PRV55939,3174.0,1,1068.0,22000
PRV55939,3249.0,1,1068.0,9000
PRV55939,3326.0,1,1068.0,1000
PRV55939,3722.0,2,2136.0,16000
PRV55939,3812.0,1,1068.0,6000
PRV55939,3950.0,1,1068.0,22000
PRV55939,3995.0,1,1068.0,50000
PRV55939,4701.0,1,1068.0,7000
PRV55939,4824.0,1,1068.0,13000
PRV55939,5184.0,1,1068.0,7000
PRV55939,5641.0,1,1068.0,12000
PRV55939,7915.0,1,1068.0,22000
PRV55939,8939.0,1,1068.0,3000
PRV55939,9671.0,1,1068.0,0
PRV55939,9702.0,1,1068.0,8000
PRV55939,9904.0,1,1068.0,4000
PRV55939,9921.0,1,1068.0,9000
PRV55943,151.0,1,1068.0,15000
PRV55943,309.0,1,1068.0,10000
PRV55943,2724.0,1,1068.0,5000
PRV55943,3771.0,1,1068.0,15000
PRV55943,3772.0,1,1068.0,10000
PRV55943,3953.0,1,1068.0,19000
PRV55943,3971.0,1,1068.0,22000
PRV55943,4513.0,1,1068.0,10000
PRV55943,4620.0,1,1068.0,18000
PRV55943,5123.0,1,1068.0,11000
PRV55943,5491.0,1,1068.0,10000
PRV55943,6859.0,1,1068.0,4000
PRV55943,8152.0,1,0.0,500
PRV55943,8154.0,2,2136.0,25000
PRV55943,8669.0,1,1068.0,14000
PRV55943,8872.0,1,1068.0,4000
PRV55943,9462.0,1,1068.0,500
PRV55943,9904.0,2,2136.0,8000
PRV55943,9907.0,1,1068.0,8000
PRV55943,9929.0,1,1068.0,10000
PRV55944,66.0,1,1068.0,9000
PRV55944,2724.0,1,1068.0,32000
PRV55944,3404.0,1,1068.0,5000
PRV55944,3491.0,1,1068.0,7000
PRV55944,3613.0,1,1068.0,32000
PRV55944,4019.0,1,1068.0,9000
PRV55944,8051.0,1,1068.0,11000
PRV55944,8154.0,1,1068.0,11000
PRV55944,9971.0,1,1068.0,32000
PRV55948,4019.0,1,1068.0,4000
PRV55948,5533.0,1,1068.0,4000
PRV55948,5749.0,1,1068.0,4000
PRV55951,66.0,1,1068.0,10000
PRV55951,311.0,2,2136.0,22000
PRV55951,2724.0,1,1068.0,13000
PRV55951,3320.0,1,1068.0,6000
PRV55951,3722.0,3,2136.0,23000
PRV55951,3723.0,1,1068.0,11000
PRV55951,3771.0,1,1068.0,11000
PRV55951,3818.0,1,1068.0,13000
PRV55951,3845.0,1,1068.0,57000
PRV55951,3893.0,1,1068.0,4000
PRV55951,3994.0,1,1068.0,17000
PRV55951,3995.0,1,1068.0,9000
PRV55951,4019.0,2,2136.0,26000
PRV55951,4263.0,1,1068.0,10000
PRV55951,4311.0,1,1068.0,9000
PRV55951,4523.0,1,1068.0,3000
PRV55951,4525.0,1,1068.0,4000
PRV55951,4562.0,1,1068.0,9000
PRV55951,4863.0,1,1068.0,21000
PRV55951,5185.0,1,1068.0,57000
PRV55951,5849.0,2,2136.0,24000
PRV55951,7935.0,1,1068.0,8000
PRV55951,8154.0,1,1068.0,11000
PRV55951,9396.0,1,1068.0,2000
PRV55951,9702.0,1,1068.0,11000
PRV55951,9904.0,1,1068.0,13000
PRV55951,9974.0,1,1068.0,21000
PRV55956,311.0,1,1068.0,7000
PRV55956,3893.0,1,1068.0,7000
PRV55956,3995.0,1,1068.0,14000
PRV55956,4019.0,1,1068.0,10000
PRV55956,5363.0,1,1068.0,7000
PRV55956,5749.0,1,1068.0,7000
PRV55956,8151.0,1,1068.0,10000
PRV55956,9390.0,1,1068.0,9000
PRV55957,66.0,1,1068.0,13000
PRV55957,234.0,1,1068.0,0
PRV55957,331.0,2,2136.0,11000
PRV55957,2724.0,1,1068.0,0
PRV55957,3249.0,1,1068.0,12000
PRV55957,3722.0,2,1068.0,20000
PRV55957,3942.0,1,1068.0,16000
PRV55957,4019.0,2,2136.0,20000
PRV55957,5732.0,1,1068.0,6000
PRV55957,6841.0,1,1068.0,5000
PRV55957,7092.0,1,1068.0,5000
PRV55957,8106.0,1,1068.0,57000
PRV55957,8108.0,1,1068.0,21000
PRV55957,8166.0,1,1068.0,7000
PRV55957,8843.0,1,1068.0,900
PRV55957,9952.0,1,1068.0,4000
PRV55969,8659.0,1,0.0,20
PRV55970,2764.0,1,1068.0,16000
PRV55970,3612.0,1,1068.0,23000
PRV55970,5994.0,1,1068.0,8000
PRV55970,7936.0,1,1068.0,7000
PRV55970,8151.0,1,1068.0,14000
PRV55970,8152.0,1,1068.0,14000
PRV55970,8415.0,1,1068.0,16000
PRV55970,9438.0,1,1068.0,2000
PRV55971,131.0,1,1068.0,22000
PRV55971,309.0,1,1068.0,8000
PRV55971,346.0,1,1068.0,39000
PRV55971,437.0,1,1068.0,12000
PRV55971,598.0,1,1068.0,6000
PRV55971,609.0,1,1068.0,5000
PRV55971,966.0,1,1068.0,13000
PRV55971,2724.0,2,2136.0,4000
PRV55971,3404.0,1,1068.0,10000
PRV55971,3451.0,1,1068.0,57000
PRV55971,3612.0,1,1068.0,29000
PRV55971,3614.0,1,1068.0,0
PRV55971,3722.0,1,1068.0,8000
PRV55971,3771.0,1,1068.0,28000
PRV55971,3772.0,1,1068.0,20000
PRV55971,3783.0,1,0.0,60
PRV55971,3950.0,1,1068.0,11000
PRV55971,3990.0,1,1068.0,5000
PRV55971,4019.0,3,3204.0,21000
PRV55971,4254.0,1,1068.0,8000
PRV55971,4414.0,1,1068.0,7000
PRV55971,4516.0,2,2136.0,12000
PRV55971,4574.0,1,1068.0,14000
PRV55971,5183.0,1,1068.0,57000
PRV55971,5300.0,1,1068.0,7000
PRV55971,5411.0,1,1068.0,1000
PRV55971,5849.0,1,1068.0,57000
PRV55971,5979.0,1,1068.0,7000
PRV55971,6029.0,1,1068.0,2000
PRV55971,6823.0,1,1068.0,20000
PRV55971,7865.0,1,1068.0,17000
PRV55971,7869.0,1,1068.0,8000
PRV55971,7902.0,1,1068.0,3000
PRV55971,7915.0,1,1068.0,10000
PRV55971,7935.0,1,1068.0,15000
PRV55971,7994.0,1,1068.0,8000
PRV55971,8051.0,1,1068.0,4000
PRV55971,8151.0,1,1068.0,21000
PRV55971,8152.0,2,2136.0,19000
PRV55971,8154.0,5,5340.0,35000
PRV55971,8191.0,2,2136.0,10000
PRV55971,8411.0,1,1068.0,3000
PRV55971,8872.0,1,1068.0,13000
PRV55971,8876.0,1,1068.0,2000
PRV55971,8949.0,1,0.0,1000
PRV55971,8954.0,1,1068.0,3000
PRV55971,9322.0,1,1068.0,8000
PRV55971,9383.0,1,1068.0,12000
PRV55971,9465.0,2,2136.0,10000
PRV55971,9604.0,1,1068.0,57000
PRV55971,9672.0,1,1068.0,57000
PRV55971,9904.0,1,1068.0,3000
PRV55971,9905.0,1,1068.0,27000
PRV55971,9921.0,1,1068.0,8000
PRV55971,9962.0,1,1068.0,10000
PRV55972,81.0,1,1068.0,15000
PRV55972,185.0,1,1068.0,7000
PRV55972,309.0,1,1068.0,5000
PRV55972,6849.0,1,1068.0,4000
PRV55972,8154.0,1,1068.0,11000
PRV55972,8411.0,1,1068.0,9000
PRV55972,8415.0,1,1068.0,10000
PRV55972,8669.0,1,1068.0,7000
PRV55972,8703.0,1,1068.0,8000
PRV55972,8838.0,1,1068.0,4000
PRV55972,9638.0,1,1068.0,7000
PRV55972,9904.0,2,2136.0,7000
PRV55978,966.0,1,1068.0,26000
PRV55978,1173.0,1,1068.0,20000
PRV55978,2724.0,3,3204.0,23000
PRV55978,2762.0,1,1068.0,37000
PRV55978,2763.0,1,1068.0,37000
PRV55978,3009.0,1,1068.0,24000
PRV55978,3327.0,1,1068.0,20000
PRV55978,3491.0,2,2136.0,9000
PRV55978,3521.0,1,1068.0,57000
PRV55978,3612.0,1,1068.0,19000
PRV55978,3613.0,1,1068.0,28000
PRV55978,3614.0,1,1068.0,39000
PRV55978,3722.0,2,2136.0,13000
PRV55978,3761.0,1,1068.0,16000
PRV55978,3772.0,1,1068.0,11000
PRV55978,3812.0,1,1068.0,6000
PRV55978,3893.0,3,3204.0,20000
PRV55978,3950.0,2,2136.0,25000
PRV55978,3995.0,2,2136.0,20000
PRV55978,4011.0,1,1068.0,24000
PRV55978,4019.0,5,5340.0,105000
PRV55978,4242.0,1,1068.0,37000
PRV55978,4254.0,1,1068.0,13000
PRV55978,4264.0,1,1068.0,6000
PRV55978,4439.0,1,1068.0,39000
PRV55978,4443.0,1,1068.0,6000
PRV55978,4513.0,1,1068.0,10000
PRV55978,4516.0,1,1068.0,3000
PRV55978,4523.0,1,1068.0,3000
PRV55978,4525.0,1,1068.0,4000
PRV55978,5123.0,3,3204.0,31000
PRV55978,6029.0,1,1068.0,3000
PRV55978,7737.0,1,1068.0,7000
PRV55978,7837.0,1,1068.0,7000
PRV55978,7845.0,1,1068.0,6000
PRV55978,8138.0,1,1068.0,57000
PRV55978,8151.0,1,1068.0,11000
PRV55978,8152.0,1,1068.0,9000
PRV55978,8154.0,2,1068.0,23000
PRV55978,8605.0,1,1068.0,9000
PRV55978,8607.0,2,2136.0,14000
PRV55978,8847.0,1,1068.0,6000
PRV55978,8872.0,2,2136.0,12000
PRV55978,8903.0,1,1068.0,6000
PRV55978,9339.0,2,2136.0,24000
PRV55978,9444.0,1,1068.0,4000
PRV55978,9604.0,1,1068.0,4000
PRV55978,9671.0,1,1068.0,3000
PRV55978,9762.0,1,1068.0,6000
PRV55978,9904.0,1,1068.0,3000
PRV55978,9907.0,1,1068.0,9000
PRV55978,9915.0,1,0.0,12000
PRV55978,9971.0,2,2136.0,58000
PRV55978,9974.0,1,1068.0,13000
PRV55981,66.0,1,1068.0,10000
PRV55981,3772.0,1,1068.0,19000
PRV55981,3962.0,1,1068.0,19000
PRV55981,3995.0,1,1068.0,11000
PRV55981,4019.0,1,1068.0,10000
PRV55981,4292.0,1,1068.0,6000
PRV55981,7935.0,2,2136.0,10000
PRV55983,22.0,1,1068.0,39000
PRV55983,3451.0,1,1068.0,33000
PRV55983,3485.0,1,1068.0,39000
PRV55983,3893.0,2,2136.0,13000
PRV55983,5185.0,1,1068.0,39000
PRV55983,7823.0,1,1068.0,12000
PRV55983,9671.0,1,1068.0,12000
PRV55990,496.0,1,1068.0,9000
PRV55990,2101.0,1,1068.0,6000
PRV55990,2103.0,1,1068.0,8000
PRV55990,2724.0,1,1068.0,6000
PRV55990,2749.0,1,1068.0,5000
PRV55990,3491.0,1,1068.0,14000
PRV55990,3722.0,2,2136.0,11000
PRV55990,3893.0,1,1068.0,12000
PRV55990,3995.0,1,1068.0,22000
PRV55990,4019.0,3,3204.0,14000
PRV55990,4513.0,2,2136.0,9000
PRV55990,4542.0,1,1068.0,0
PRV55990,4576.0,1,1068.0,15000
PRV55990,5361.0,1,1068.0,6000
PRV55990,5491.0,1,1068.0,16000
PRV55990,5979.0,1,1068.0,4000
PRV55990,6859.0,1,1068.0,9000
PRV55996,310.0,1,1068.0,5000
PRV55996,387.0,1,1068.0,19000
PRV55996,2762.0,1,1068.0,19000
PRV55996,3404.0,1,1068.0,8000
PRV55996,3722.0,1,1068.0,7000
PRV55996,3893.0,1,1068.0,16000
PRV55996,3943.0,1,1068.0,16000
PRV55996,4019.0,2,2136.0,32000
PRV55996,4513.0,1,1068.0,6000
PRV55996,4516.0,1,1068.0,0
PRV55996,5503.0,1,1068.0,13000
PRV55996,5732.0,1,1068.0,9000
PRV55996,5849.0,1,1068.0,19000
PRV55996,5921.0,1,1068.0,13000
PRV55996,7975.0,1,1068.0,3000
PRV55996,8154.0,3,3204.0,30000
PRV55996,8945.0,1,1068.0,3000
PRV55996,9390.0,1,1068.0,7000
PRV56001,66.0,2,2136.0,19000
PRV56001,82.0,1,1068.0,28000
PRV56001,392.0,1,1068.0,6000
PRV56001,598.0,1,1068.0,4000
PRV56001,2724.0,1,1068.0,10000
PRV56001,3812.0,1,1068.0,5000
PRV56001,3893.0,1,1068.0,5000
PRV56001,4513.0,2,2136.0,11000
PRV56001,4516.0,2,2136.0,7000
PRV56001,5123.0,1,1068.0,9000
PRV56001,5301.0,1,1068.0,13000
PRV56001,7915.0,1,1068.0,18000
PRV56001,8151.0,1,1068.0,10000
PRV56001,8192.0,1,1068.0,4000
PRV56001,8659.0,1,1068.0,4000
PRV56001,8703.0,1,1068.0,11000
PRV56001,8741.0,1,1068.0,9000
PRV56001,8877.0,1,1068.0,23000
PRV56001,8893.0,1,1068.0,4000
PRV56001,9389.0,1,1068.0,25000
PRV56001,9904.0,4,3204.0,22000
PRV56002,80.0,1,1068.0,21000
PRV56002,3320.0,1,1068.0,35000
PRV56002,3522.0,2,2136.0,92000
PRV56002,3995.0,1,1068.0,8000
PRV56002,4011.0,1,1068.0,22000
PRV56002,4019.0,1,1068.0,22000
PRV56002,7823.0,1,1068.0,57000
PRV56002,8102.0,1,1068.0,22000
PRV56002,9904.0,1,1068.0,4000
PRV56003,309.0,1,1068.0,8000
PRV56003,4254.0,1,1068.0,28000
PRV56003,5123.0,1,1068.0,9000
PRV56003,8151.0,1,1068.0,12000
PRV56003,9672.0,1,1068.0,28000
PRV56007,66.0,1,1068.0,25000
PRV56007,71.0,1,1068.0,12000
PRV56007,185.0,1,1068.0,3000
PRV56007,296.0,1,1068.0,4000
PRV56007,311.0,1,1068.0,15000
PRV56007,387.0,2,2136.0,72000
PRV56007,415.0,1,1068.0,32000
PRV56007,605.0,1,1068.0,13000
